,EUR/USD,JPY/USD,GBP/USD,AUD/USD,CHF/USD,CAD/USD,MXN/USD,CNY/USD,NZD/USD,SEK/USD,HKD/USD,SGD/USD,EUR/JPY,EUR/GBP,EUR/AUD,EUR/CHF,EUR/CAD,EUR/MXN,EUR/CNY,EUR/NZD,EUR/SEK,EUR/HKD,EUR/SGD,JPY/GBP,JPY/AUD,JPY/CHF,JPY/CAD,JPY/MXN,JPY/CNY,JPY/NZD,JPY/SEK,JPY/HKD,JPY/SGD,GBP/AUD,GBP/CHF,GBP/CAD,GBP/MXN,GBP/CNY,GBP/NZD,GBP/SEK,GBP/HKD,GBP/SGD,AUD/CHF,AUD/CAD,AUD/MXN,AUD/CNY,AUD/NZD,AUD/SEK,AUD/HKD,AUD/SGD,CHF/CAD,CHF/MXN,CHF/CNY,CHF/NZD,CHF/SEK,CHF/HKD,CHF/SGD,CAD/MXN,CAD/CNY,CAD/NZD,CAD/SEK,CAD/HKD,CAD/SGD,MXN/CNY,MXN/NZD,MXN/SEK,MXN/HKD,MXN/SGD,CNY/NZD,CNY/SEK,CNY/HKD,CNY/SGD,NZD/SEK,NZD/HKD,NZD/SGD,SEK/HKD,SEK/SGD,HKD/SGD
0,-1.0,0.6882200150733142,0.610620609176823,0.662853206702263,0.28045254926838625,0.6693669454454174,1.0017104027153365,1.000350036690699,0.5724667781096808,0.3864071523007059,0.9971839726707492,0.5475091587339889,0.5974030032166461,0.8217889786679178,0.6503737711507103,0.893180484761427,0.4254174851007274,0.5571863847494505,0.280980854868766,0.7779867905757704,0.889571810688053,0.01825749468573712,0.26522155634033795,1.1205911743552115,1.0294618309960173,1.4047463750207279,0.9482269207420501,0.8493927170302619,0.768617676412053,1.1223533289786038,1.23564279654254,0.6924596218101238,0.9308312495466824,0.8900954056517012,1.103945051064871,0.7883310022520713,0.7172533577401388,0.6227428373514957,0.9876468091230558,1.093712988715859,0.6111486414719711,0.7691428522537338,1.2366638557394531,0.8762700465781675,0.762609862047699,0.6798346263002262,1.1890267619916244,1.2834818731972428,0.6594829877505144,0.852403691343214,0.6047929211696719,0.6452325701327285,0.4632720182065556,0.8607549202607345,0.9791699802904426,0.29141851280921094,0.5450061014203897,0.8196219094728189,0.7297282577603743,1.2428084955274261,1.400728815286098,0.6691389034321923,0.9844596616452678,1.0015283472460732,1.2912630233496323,1.4006093789702412,1.0019893905766462,1.163685596111078,1.3980994281265102,1.5606134108085663,1.0009345769576625,1.3628192369008385,1.1433333731421755,0.5733823349579648,0.7327711198778846,0.38390324788600594,0.5367482454090629,1.45633362753022
1,0.6882200150733142,-1.0,1.0012801199656371,1.1255424014852538,0.40181425211605937,1.1564370039721246,1.39035393982525,1.2273315586793967,0.9372198040355285,0.9224691482866122,1.0183087678834117,1.0394055641998317,1.744228044352766,0.8133767518446697,0.6614534186833944,1.5019537436790302,0.5957942988197722,0.5124205181580171,0.6179068391742656,0.8547228609197505,0.8223639543373714,0.6902627192781994,0.6336297072517403,0.39313730334157315,0.2669905010636948,0.47818814306114577,0.16187436960467938,0.24353570365939525,0.13951866568927562,0.37206864206167145,0.33672386773336127,0.009782495656696866,0.10692900448833476,0.9059398596495905,1.3812740799226915,0.9105259062092588,0.6821736487050976,0.8828462958396838,1.0499904009650556,1.0604912529501378,0.9993085585000795,0.9845655887988971,1.531804006044127,1.0196000418624576,0.7059949662345905,0.9755253374651174,1.287109904108396,1.2155511300327344,1.1244706149501493,1.1336416990420077,0.3720140680937172,0.3968268603262465,0.4238037861915509,0.6057750308377536,0.570247989121281,0.40780151480086735,0.39468600282088684,0.659148806190542,0.9494725388845962,1.18213868256409,1.1981882524659564,1.1532722443007415,1.144954487260336,1.2793427479344996,1.3830319536740607,1.4121529670429598,1.3906914760997786,1.388500246187156,1.1879993579358845,1.2116019189573066,1.2286961955500402,1.2181810589427764,1.0081945997051067,0.9350610167511374,0.904748717782471,0.9196059991470933,0.8847281789970213,0.9652723477187046
2,0.610620609176823,1.0012801199656371,-1.0,0.6786816798788068,0.8031448373713179,0.6582739252219608,0.8399382494336609,0.7927718196515349,0.7165670448142005,0.6517981882524824,0.9515144743545212,0.603703720508634,0.7250464978379434,1.8369414240264237,1.052982013491656,0.8391096044066277,0.9609736413868771,0.9716884119659762,0.8641450652956697,1.0397047041610885,1.0945521255499608,0.6267438284375525,0.8813116145861303,1.7955828913824035,1.2211378190634423,1.2110392803642758,1.1896897257581107,1.1143203215866844,1.1093669432011863,1.2218894973490455,1.2622957602358449,1.0080307629133594,1.1795590626182249,0.3045442728637672,0.21778492344917044,0.16188193632895986,0.4081416072641212,0.13952396458609073,0.3343837248915984,0.3023907820780074,0.005796755953839328,0.0800759709381067,0.875613143825329,0.9032252073093238,0.9318946435505454,0.8259881569429335,0.98040512669433,1.0219166230050813,0.6816439542188291,0.8380297034169434,1.0663250912556022,1.030167420726259,0.9718668273664374,1.1203075982025197,1.166240831222499,0.8133753571557573,1.0244107082504235,0.989893145673554,0.8834539131427417,1.0734079734741224,1.1126923727819718,0.6668240485559409,0.927715315622394,0.9391692976015223,1.0524918756934198,1.0781120801306319,0.843726232640703,0.9767288927300743,1.145675154723882,1.1896718781850564,0.7980390119251546,1.0897654983790988,1.0351293552255636,0.7228841758810219,0.8738070393499904,0.6567750288796903,0.8190747470096003,1.3868916665282085
3,0.662853206702263,1.1255424014852538,0.6786816798788068,-1.0,0.8358961113607992,0.4811845218295233,0.6743456893728239,0.7500938915053751,0.2060651594477264,0.445596756263566,0.8512863957726413,0.38034898043056997,0.6420501002225989,1.142937866977229,1.7641609983474056,0.8516081451198627,1.159537713477807,1.1432103876713906,0.9313493426064174,1.6260086640905618,1.4002024112261804,0.6971157031578445,1.1075588813689974,1.3314454256276078,1.766860460207425,1.3201442235446197,1.3809036862588928,1.2914977223397917,1.2238413831405712,1.7040940577485562,1.5067295425783485,1.1447473574417038,1.3888982517613402,1.457001463751449,0.8127447938057062,0.9681009439395859,1.0337477684771057,0.8189855596355553,1.3330977990591242,1.114067213475154,0.694875343674517,0.9146607750660668,0.2918384166629415,0.26605593670621597,0.6193468021404398,0.208896252759596,0.7970372727137179,0.5128331502171959,0.0089249823131351,0.121858677779208,1.2177071759196398,1.1774913631389603,1.020723454814363,1.6309315086178273,1.3904204460183829,0.8608348181493062,1.1784089014210877,1.0747026286394388,0.7723098108412156,1.518910025543232,1.198244336000705,0.5086434123665197,0.9044234689452176,0.7953430262098843,1.254061122118832,1.0587548652107277,0.6868498134085457,0.8858672025054759,1.5964681468958448,1.3515647927147993,0.7749257337169569,1.221781962790802,0.6680004099074557,0.22534026575842858,0.38700628921627944,0.46327905235259825,0.7052780978236339,1.5847160497924153
4,0.28045254926838625,0.40181425211605937,0.8031448373713179,0.8358961113607992,-1.0,0.8043593178455752,1.1678206271351184,1.1360702409997165,0.6666952257010796,0.6150780173080242,1.0204843447767002,0.7646816232377932,1.070474346118142,0.7827555764960021,0.6703185156730688,1.6136082603269548,0.5499071544975067,0.5320075791403409,0.38823915422590083,0.8679430042249319,0.8493163774945414,0.2893078158564525,0.4026296898382695,0.7940539348135465,0.7255310509618573,1.3714660763354871,0.6583742077967214,0.5941550428555964,0.4852285170515016,0.8550087618844321,0.8573604738866549,0.4063357136931899,0.5823469915628914,0.939622238183258,1.4568347418159853,0.9095221481246086,0.7207230419062343,0.738500689349872,1.084929812856067,1.1044816266590602,0.8010535315553147,0.8860875972208002,1.580266451768439,0.9673503660996883,0.7211323673282439,0.758310138011512,1.2936511615752284,1.2284985443103515,0.8313095286924514,0.9373449830664244,0.26756886282525827,0.375837763695987,0.17644545776542697,0.5582560479094335,0.5250017758971084,0.011542980328293595,0.15264814816445726,0.7115194849137638,0.7335312281599067,1.2336847662021253,1.2601515774130472,0.7999542490367371,0.965261417488089,1.1020345370808113,1.3722848544275248,1.4058342506374515,1.1667572002513884,1.257293488096309,1.3877576776133485,1.4358227276906625,1.1349364066370848,1.3379698753784717,1.0162117434103146,0.6646310298742675,0.7295235353483855,0.6104711388740373,0.6808750321680699,1.2434075406991438
5,0.6693669454454174,1.1564370039721246,0.6582739252219608,0.4811845218295233,0.8043593178455752,-1.0,0.5931709062963677,0.7799559696124669,0.5215047633846855,0.5759793081746956,0.8917549184615856,0.5000230955739389,0.6168652168501756,1.1686099678335753,1.2897713925353593,0.9041677591243937,1.5824407463271832,1.2188672985175306,0.9152774059991182,1.2902289513534295,1.2418421592776374,0.695816265772569,1.0235590832979684,1.3663830068591483,1.4569263582223326,1.3895099981729888,1.6698751607554099,1.3639672485245415,1.231127903895248,1.4790242288543074,1.4311495754634938,1.169613177729317,1.3620560394191148,1.0727065232740434,0.8142685493009376,1.2262434297049596,1.0852868331859997,0.7836706456677889,1.0695354856514043,0.9947467922638153,0.6701231981871248,0.8413248666724422,0.711686355910079,1.1998656788102702,1.0351600627377404,0.6466641895826547,1.001942036862086,0.8903669824020972,0.4900060284877342,0.6532019951699561,1.5243909771608526,1.226335642035948,0.9801102733114408,1.3068411173358863,1.239553013660593,0.823627614644115,1.0822444480238174,0.9033476228797981,0.3559531486020505,0.8215866981500787,0.7025918360081506,0.018535554485793804,0.26881529115172087,0.7009141298677706,0.9694605333819838,0.8987428171829525,0.6013624759928458,0.7593207852140721,1.3199126633248557,1.250980333133073,0.7971724262590445,1.1587319242016907,0.8918126081398645,0.5354019953256555,0.6975039210958728,0.5887534130820654,0.7898950196732035,1.4750487946516968
6,1.0017104027153365,1.39035393982525,0.8399382494336609,0.6743456893728239,1.1678206271351184,0.5931709062963677,-1.0,0.7834561285547738,0.8137828822109463,0.7663235183875798,0.8965686598049475,0.7401762265711622,0.6251359210655044,1.1720111782779565,1.325247864448972,0.761665376578613,1.3542833661592348,1.8973697642235527,1.1517252881009332,1.2020201052219552,1.295634345673861,1.021354336335906,1.199475468132075,1.3637123331378025,1.4758151530212922,1.2736127141042268,1.5181227265938972,1.8974358571882513,1.4027568512149928,1.409439227244084,1.4570355585076205,1.3999723566727877,1.4586774232872526,1.0967670347807366,0.7481347893060131,1.0702375992643816,1.7009157742790277,0.9577714443908638,1.0030709917430212,1.0243426892215526,0.8511644248255859,0.9366271522251306,0.6110151705616054,0.9499800961397198,1.750349133818115,0.8277583757853638,0.8174151923213585,0.8971061040175433,0.6846666701322397,0.7494012118303823,1.4281553046864301,1.8749613826523133,1.2491196275603078,1.3045544069315445,1.3641044576060521,1.1810358486514234,1.3057413737382284,1.869906446415246,0.837595767481822,0.9179490130239348,0.9434945660949161,0.6121615253489809,0.7469737902152049,0.11204260118917309,0.25397626910536697,0.22527955015955914,0.0045516617559554495,0.06160152738661284,1.0498879683313724,1.0793060049917513,0.799765564621618,0.9702200618769021,1.0280960935567798,0.8267003896708194,0.9168019852232417,0.7793367325284398,0.8749816079483929,1.2337772179241389
7,1.000350036690699,1.2273315586793967,0.7927718196515349,0.7500938915053751,1.1360702409997165,0.7799559696124669,0.7834561285547738,-1.0,0.8199313660825136,0.8075696918747659,0.7912196420228108,0.5178888076631969,0.7812351619701464,1.2215910314364677,1.248934742234392,0.8055776233130909,1.1911279920923121,1.1943109469907072,1.6952419058575385,1.1944590927900975,1.2425176510728253,1.0400570956320672,1.3670863938668063,1.3024342226571055,1.3184144939325382,1.118535157200936,1.2924169827364294,1.2627595012243282,1.6917569749248256,1.2942967366574214,1.3084584518759395,1.2536633458482171,1.416067716747801,0.9949865009526,0.7255159854149635,0.9129353240181985,1.0270884308486667,1.3201163271119405,0.9564879823937784,0.9473615375154472,0.8153653880370028,0.9801858346760266,0.6962798292972039,0.8883971502813482,1.037064020427404,1.3945717103985504,0.9197410113521557,0.9347939398689301,0.7754588640797351,0.9800177448487253,1.2709109653768924,1.238450625348555,1.6740225916445222,1.274608416821331,1.298044348698463,1.165714401083818,1.3962076960167729,1.1171320738582613,1.6045175294968335,1.0445353914924758,1.0390581487861479,0.8196909686770387,1.1322061717023373,1.2567312674533349,0.9331683736695426,0.924471641290262,0.8023003439846459,0.9491830677769548,0.597624564458527,0.5564197320751192,0.02025867627358946,0.2875706681836808,0.9928855188658021,0.8457445195360308,1.041711397384909,0.8351518319241104,1.0545762447553197,1.4291023305380484
8,0.5724667781096808,0.9372198040355285,0.7165670448142005,0.2060651594477264,0.6666952257010796,0.5215047633846855,0.8137828822109463,0.8199313660825136,-1.0,0.4267555901354855,0.9495788258670602,0.454280655433584,0.7599412926486583,1.0487582535324345,1.4971672817838888,0.9910906792570191,1.0467201136946662,0.9783031822909006,0.8178453905238892,1.786521090348366,1.3441291302832095,0.5896343439235043,0.9538010869806239,1.1872395088797514,1.5037413617490927,1.2820727592282968,1.2170681738788345,1.1022058584335532,1.0476539378693202,1.7373118420934517,1.3850026138108882,0.9450309279099743,1.190765321813992,1.3362224184142133,0.9546358088220276,0.9839647348075761,0.9472619904608198,0.8193026546113727,1.527032582303132,1.1649794490650478,0.7221582729949904,0.9243507736507776,0.5830760277648941,0.4702018542301135,0.62704399090616,0.3603289697503985,1.4342089829802493,0.7528716227165783,0.20403180754751704,0.3355790534004397,1.0428048593174308,0.9838780685261101,0.8545732073264307,1.6986064975177224,1.2659170105671533,0.6792176439283685,0.9728872916517413,0.9445469654804617,0.7504685622192074,1.7786318352967014,1.2481219745477312,0.5301091429090992,0.8915483750801981,0.9004812551581363,1.5153491205290033,1.2002213853598347,0.8176161718714382,1.0032231771217965,1.8280552442701632,1.412024773878561,0.8262059043416596,1.239287100323349,0.4539710007188906,0.007510628286321652,0.10368063366853231,0.4309372847813031,0.6394587792175693,1.537304623039075
9,0.3864071523007059,0.9224691482866122,0.6517981882524824,0.445596756263566,0.6150780173080242,0.5759793081746956,0.7663235183875798,0.8075696918747659,0.4267555901354855,-1.0,0.8976798810145905,0.457798112572114,0.6433585755766098,1.0073969359788912,1.1313198857115825,0.8534368500482268,0.8392229614744765,0.9387515600844321,0.6927014643127395,1.1991215736956644,1.7170353833931409,0.4167440217745849,0.7503752632936063,1.2297816565809956,1.329965516177904,1.3199302851975108,1.1758946433957957,1.1288528043735464,1.0431830314044965,1.3945403108797858,1.6946977475654776,0.9377050587187152,1.176269869821918,1.0936282945189382,0.9286704538191628,0.8852152679062878,0.9392164969434966,0.763018427505991,1.1375312331176797,1.4287321516959608,0.6630134171697535,0.8523044504537594,0.8177832167181402,0.7014595099229498,0.8409300592704785,0.5954479271313224,1.1018086994149738,1.4567228784287658,0.45322373636363666,0.6342468194176026,0.960168559496209,0.9961390354660353,0.8231628802049966,1.253354147731301,1.6293457367768913,0.6362208957918531,0.9205909724766131,1.0256685627487767,0.8046469641139729,1.3393525375518573,1.7385648996798166,0.5947156252058311,0.950062459275173,0.8593214433155533,1.1847092215240194,1.4337642433139681,0.7748752647728504,0.9530160680009758,1.4238333582885931,1.7941263112582408,0.8241940154636967,1.222889296325949,1.3734445716996797,0.440053555280843,0.6075612997774047,0.009254544913621876,0.130319592310285,1.5193494508203291
